"","A-443644","ABT-737","afatinib","AKT-inhibitor-1-2","alvocidib","amuvatinib","AS-601245","AS-605240","AT-7519","AT7867","AZ-628","AZD-1480","AZD-5438","AZD-6482","AZD-7762","AZD-8055","AZD-8330","BI-2536","BIX-02189","BMS-345541","BMS-387032","BMS-509744","BMS-777607","brivanib","buparlisib","BX-912","canertinib","celastrol","CGP-60474","CHIR-99021","CP466722","CYT387","dasatinib","doramapimod","dovitinib","EGF","erlotinib","foretinib","fostamatinib","FR-180204","GDC-0879","GDC-0941","GSK-1059615","GSK-1070916","GSK-1904529A","GSK-2126458","GSK-3-inhibitor-IX","GSK-429286A","GSK-461364","GSK-690693","GW-5074","GW-843682X","HG-5-113-01","HG-5-88-01","HG-6-64-01","HY-11007","ibrutinib","JNJ-38877605","JNK-9L","JW-7-24-1","JWE-035","KIN001-055","KIN001-220","KIN001-242","KIN001-244","KIN001-266","lapatinib","LDN-193189","linifanib","linsitinib","masitinib","MGCD-265","MK-1775","MK-2206","MLN-8054","neratinib","nilotinib","nintedanib","NU-7441","NVP-AEW541","NVP-AUY922","NVP-BGJ398","NVP-TAE684","olaparib","ON-01910","OSI-027","OSI-930","palbociclib","pazopanib","PD-0325901","PD-173074","PD-184352","pelitinib","PF-04217903","PF-431396","PF-477736","PF-562271","PHA-665752","PHA-793887","PI-103","ponatinib","pyrazolanthrone","QL-X-138","QL-XI-92","QL-XII-47","rondual-kinase-inhibitor","ruxolitinib","SAR-245408","SAR-245409","saracatinib","SB-203580","SB-216763","SB-239063","SB-525334","selumetinib","serdemetan","SGX523","sirolimus","SU-11274","sunitinib","SYK-inhibitor","TAK-715","TG-101348","TGX-221","THZ-2-98-01","tivantinib","TNF","torin-1","torin-2","TPCA-1","trametinib","TWS-119","veliparib","VX-745","WH-4023","WH-4025","WYE-125132","WZ-3105","WZ-4-145","XMD-1150","XMD-1185H","XMD-132","XMD-1499","XMD-1527","XMD-16144","XMD-885","XMD-892","Y-27632","Y-39983","YM-201636","ZG-10","ZSTK-474"
"PSME1",-0.541920162962963,-0.320737519791667,0.000320052829861121,-0.137849978356481,0.383144608796296,-0.367735066631944,-1.037587946875,0.11407944375,0.795430449884259,-0.423230959505208,0.585714761024306,-0.798985328125,0.421718237280093,0.165570456828704,0.0385830074266975,0.150237512152778,-0.270879836805556,0.666138195486111,-0.4795042734375,0.828159225491898,1.29955784710648,0.40890120234375,-0.406425972916667,-0.65072313890625,0.364525840625,-0.139135764305556,-0.0774446107638889,-0.616441305989583,1.98373059722222,-0.562232078298611,-0.0945923977430555,-0.755043510243055,0.707214939930556,-0.563052925729167,-0.150585271701389,-0.126748761354167,-0.231100240503472,0.4211130046875,0.815824750520833,-0.143971405729167,-0.934600476996528,0.402404983506944,-0.167744511197917,0.561127740451389,0.391968085763889,0.198570858993056,0.438580027777778,-0.163702093515625,-0.38275640625,-0.282076070277778,0.503607906328125,0.0655288416666667,0.284864855150463,0.0134735915625,0.561836036458333,-0.436178038541667,-0.757548056579861,0.534149398177083,0.469404205555556,0.0815186565104166,-0.226147981944444,-0.162915075896991,-0.353771419560185,-0.258261249153356,-0.607279163194445,-0.401185650694444,0.673681981510417,0.367809694253472,-0.319867512326389,0.59418174375,-0.657055459953704,0.32817553828125,-0.686913826215278,-0.444470815625,-1.01421030787037,-0.0577945853009259,-0.16550490578125,-0.72172386875,0.9374435203125,0.265535964496528,-0.856210223263889,-0.532132421354167,0.084119232734375,0.136555133611111,-0.67228266296875,0.489053591145833,-0.3702470625,0.355863059722222,0.0283174775,-0.0349793454861112,0.13899998515625,0.108108622881944,-0.0698454336226852,-0.130291642361111,-0.335847867476852,0.103205388541667,0.296961321354167,0.147128138385417,0.462776793402778,0.0343421572743056,-0.797579923148148,-0.904865769924769,0.0646610131944444,-0.114653205729167,-1.03812188239969,0.348333063020833,-0.564848948046875,-0.134814927083333,-0.668527036666667,0.540533120572917,0.228921903298611,-0.16840299506684,0.215236391666667,0.0923319251909722,-0.443406642814236,-0.53324192265625,0.455639468012153,0.525144450868056,-0.298392073506944,-0.566876485416667,-0.246677103472222,0.277938054427083,-0.235940560659722,-0.460638084490741,-0.524574915885417,-0.230076134284722,0.621377815972222,-0.86025279078125,-0.705309101273148,-0.225714608854167,-0.0221896642361111,0.372937784104167,0.112563753776042,-0.0307370677083333,0.511473747297454,0.654450502135417,0.0775798923611111,-0.0533663250462963,-0.257954334375,-0.21145304,-0.209915928125,-0.235106646229167,-0.526607509895833,-0.474679922135417,-0.277718028125,-0.0974508434027778,0.0240204943402778,-0.526930094270833,-0.366987960763889,-0.210763109765625,-0.472310489527006,0.7850877734375
"CISD1",0.952724845216049,-0.065636978125,-0.224630661805556,-0.0933469821759259,0.791919298611111,-0.8350063421875,0.02262471953125,0.286312070659722,0.708836475295139,-0.370349855755208,-0.144624706336806,-0.0601133020833333,-0.105957522112268,0.122340603587963,0.13526620630787,-0.412384684045139,-0.0533020065104166,0.302677898784722,-0.111220097222222,-0.386693776157407,0.55419292339892,0.143754495052083,-0.527268774305556,-0.254988077170139,-0.0174906385416667,0.340129513831019,-0.29567941400463,-0.279896970486111,0.882022848263889,-0.129186271961806,0.6000580634375,-1.02317001774306,0.618977278819444,0.0156390171875,-0.306561708072917,0.352330831348958,-0.0940562052604167,-0.1084378,-0.00888390173611112,-0.571801606076389,0.0688462638888889,0.0970790918402778,0.247399933810764,0.146095101128472,-0.121613320949074,0.00464711944444444,-0.102877665625,0.0517724744791667,-0.0460058890625,-0.105070361892361,-0.190732968489583,-0.431415916145833,0.0691205183333333,0.376438751909722,-0.150672578043981,0.0217715316666666,-0.543890238350694,-0.1351190921875,-0.378512830729167,-0.181000297213542,-0.384615266388889,0.298456520775463,0.230143535949074,0.672340733333333,-0.726550789930556,-0.364707315451389,-0.0777653381076389,0.0995889479166667,-0.183338075173611,0.136420345052083,-0.44565007181713,-0.371896471267361,-0.803919022569444,0.116440723784722,0.0256686990162037,-0.455998897800926,-0.318863676475694,-0.318592838969907,-0.591772187942708,-0.864019510850695,-0.0143638333333333,-0.337200440972222,-0.0962078701822917,-0.158923879166667,-0.27028636171875,0.409629439409722,0.147000829947917,-0.108769004947917,-0.464583632552083,-0.6703115109375,-0.39023546875,0.597035422916667,-0.0168113998842592,-0.0133656020833333,-0.141598898640046,-0.424114899930556,0.366833585069445,-0.262458227170139,0.356933495138889,0.0727535665277778,0.197215295659722,-0.692468026597222,0.577307873784722,-0.625357247916667,0.273974755015432,-0.231004159375,-0.191048210664062,-0.0990639015625,-0.258005244039352,0.164772840885417,-0.0354724072916667,0.0155858177517361,-0.0767590233796297,-0.197199742013889,-0.0671858008003472,0.127057118046875,-0.236122287152778,-0.378790355729167,-0.35139849068287,-0.358741482682292,-0.180509589496528,-0.523440994934896,-0.648425230208333,0.361286840162037,0.473634442708333,-0.869056961024306,0.267554046614583,-1.13691696371528,0.535729269664352,-0.1413664015625,-0.45348988859375,-0.49107882421875,-0.0407438558940104,-0.130950792393519,-0.25626135005787,0.239832985590278,-0.407562372361111,0.238954982021605,-0.305446019965278,0.217640833177083,-0.0309133024305556,0.521190396614583,-0.457705209375,-0.43161594296875,-0.330364417065972,0.0128151935763889,-0.348244711041667,-0.280581004930556,0.0343244646875,-0.6702307015625,-0.498829970100309,0.278492636354167
"SPDEF",1.80940869367284,-0.170570876640625,-0.236366991493056,-0.0331906583333333,1.30856406921296,-0.244162905902778,0.612547825,-0.142748007699653,0.467265065297068,0.413182527864583,-0.673277302828125,-0.0231267059895834,0.114029394056713,-0.479363378414352,0.951531096373457,0.395979362673611,-0.757055775260417,-0.0599447001736112,-0.427872105381944,-0.424040773965278,1.49030284207176,0.00273024791666665,-0.241271963715278,0.129542133272569,0.0448224479166667,0.251948641493056,-0.0692550617129629,-0.311965159288194,1.15327089618056,-0.433244342013889,0.112473396701389,0.317930869965278,0.743040922222222,0.315836095277778,0.224094154835069,-0.296616889479167,-0.0254446944444444,0.051926805625,0.286816007135417,-0.152105002118056,-0.125986937239583,0.227128642005208,0.254584159375,0.269027687326389,-0.0896820844907407,0.967275542708333,-0.276059453576389,0.273363520833333,0.189461019270833,-0.295775753559028,-0.764431090234375,-0.553533229166667,0.0155563825810185,0.547020022222222,-0.0448408030671296,0.214884610416667,0.3351639484375,-0.0396354130208333,-0.160756083680556,0.141123965208333,-0.118635219097222,0.164505604716435,-0.109323046296296,0.478261576736111,-0.238140552690972,-0.299282611631944,-0.13971654609375,0.451921605902778,0.00897285798611112,0.233674402421875,-0.367990601273148,0.0890146338541667,-0.197700875260417,-0.25837125625,0.0545488903043982,0.233805544733796,-0.433950732638889,0.299262583101852,-0.320136045052083,-0.695078651145486,0.0826826881944444,0.0832017545138889,0.241920952604167,0.160938414409722,-0.0710698845486111,0.207548352934028,0.02765099296875,0.5289899484375,-0.45560573046875,-0.724452660069444,-0.47289452890625,-0.185215278350694,0.0968965642361111,0.0640338905225695,0.304926873512732,0.0813354138888889,0.684810442708333,0.252668762586806,0.195992378298611,0.116590385017361,0.366677161053241,0.145333948263889,0.667036437534722,-0.238440466927083,0.443120004822531,-0.332212304947917,-0.327630849609375,-0.095680990625,-0.127192433449074,0.3835662078125,0.107094521857639,-0.130713460850694,-0.00645886791666665,-0.154198228993056,-0.0558625659722222,0.402699088541667,-0.0671493640625,-0.0351561343055555,0.0746451334837963,-0.3296485171875,-0.0295971317708333,-0.0971803061679687,-0.0592419163888889,-0.00761283869212963,0.167351580208333,-0.484756403142361,0.402904542881944,0.364406377083333,0.606321949845679,-0.121756004765625,-0.800518249479167,-0.567555279427083,0.186934079166667,0.0209725027060185,0.413406791481482,0.728623236128472,0.767773321180556,1.03992989737654,0.0429400319270834,-0.184184803645833,-0.480482040972222,0.119456869270833,0.152827510069444,0.00933319557291662,-0.58126211640625,-0.287297802430556,0.102322143489583,0.0196005114583333,0.348860578819444,-0.1736965578125,-0.271959533084105,0.129812520833333
"ATF1",-0.514653167361111,-0.318105947395833,0.253413103819444,-0.0416910623611111,-2.2066398279321,0.479206218402778,-0.348489787864583,-0.807353168923611,-1.17742969135802,-0.311292210911458,-0.0642694526041667,-0.466229712109375,-0.677339020775463,-0.118901703587963,0.0391861259837963,-0.207591281076389,-0.266909600868056,-1.06360025052083,-0.407670109722222,0.362120283819444,-1.58140755630787,0.0629897151041666,0.123955545138889,-0.306623031510417,0.218027580138889,-0.589899338599537,0.10320005787037,0.233292223420139,-1.27016092881944,-0.348824742604167,0.0956565601875,-0.330968602083333,-0.113010500954861,0.0765766414930555,0.647835840364583,0.75094574234375,0.755803483359375,0.174005247916667,0.302408829861111,0.551314417621528,-0.10912890234375,0.537028998350695,-0.860855325,-0.479288712881944,0.581359286325231,-0.0688996868055556,0.176448825866319,-0.18057670859375,-0.00387981875,0.189479710763889,0.792468226822917,-0.613831434045139,0.523484526047454,-0.181722058159722,0.807452921469907,-0.479843921875,0.0540014712847222,0.274618626614583,-0.838498147222222,-0.111788806944444,0.0184442215277778,-0.27069483431713,-0.483552264634259,-0.505234690856482,-0.345323030042031,-0.157138212673611,0.643367303038194,1.08857722673611,-0.8220545015625,0.474962993541667,0.100278167418982,0.389981536067708,-0.0213499329861111,-0.162861742708333,-0.79339971244213,0.0915133187037037,0.0555819740451389,0.111463015972222,0.771590317447917,0.425404135416667,-0.394899238020833,-1.12790303324653,-0.0366331409114583,-0.3259495375,0.0612839220486111,-0.402011787326389,0.220136416536458,-0.306770558506944,0.587646425,0.583934770590278,0.069978048046875,-0.150396864982639,-0.1633032809375,-0.170361856045139,0.724111452667824,0.61076382703125,-0.0954661138888889,0.666556377907986,-1.59625998711806,0.258992314965278,-0.948023974594907,0.125373314890046,0.187818524131944,-0.165959040104167,0.0966520625694444,0.501825305729167,0.449316390625,-0.0273348291666667,0.425068572164352,-0.292008004453125,0.0102881228298611,0.105516082664931,0.347204657569444,0.409937794444444,-0.481739902883681,-0.048893321796875,0.619202232986111,0.292544516493056,0.493970595949074,0.0187628217013889,-0.647377748350694,-0.0350190001302083,-0.660422255190972,-0.436712433275463,0.189409258307292,0.261288653255208,-0.00932792109375002,-0.800495427430556,-0.679132267476852,0.0959777161458333,-0.190826733767361,0.511721417447917,0.489356833411458,0.19078769212963,0.640612128298611,0.270384868296875,-0.521204010416667,-0.88162269845679,-0.226709899253472,-1.21464679727431,-1.01697836944444,-1.50736437294271,0.0336242072916666,0.403345455703125,-0.2634247921875,-0.0908638260069445,0.295254068055556,-0.242365545763889,-0.301899384930556,0.726803510546875,0.64100668800733,0.269205983489583
"RHEB",0.405850420216049,-0.0383674778645833,0.0316147973958333,-0.165549221018519,0.157787753858025,-0.334013996701389,0.540055613541667,0.400743772557292,-0.0292606199845679,0.0187931026041667,0.345916842534722,-0.231236007265625,-0.430826666791667,-0.281870224097222,-0.267328883179012,1.19253396354167,-0.2265356171875,0.508692545138889,-0.32418164375,0.215421475810185,-0.490951594984568,-0.0822214057291666,-0.603230840104167,-0.363467551458333,0.417492828940972,0.204694439282407,0.0754213231481481,-0.155143066145833,0.0637159805555556,-0.300564825651042,0.457213385416667,-0.477970009322917,-0.72821988125,-0.341233623784722,0.609263241762153,-0.624215456875,0.243221788194444,0.623829553819444,0.0430080178819444,-0.130217114236111,-0.209171018836806,-0.271505440972222,0.547233226388889,0.5575073140625,0.135405836516204,0.420744131597222,-0.254273835243056,0.02667474609375,0.244947764791667,-0.433568296354167,0.76345377421875,-0.455524270347222,0.0224157165393518,-0.211889933333333,0.201037153594907,0.6050169625,-0.444313927256944,0.326704370963542,-0.0610266286458333,0.593068436128472,-0.135960965104167,0.523968215625,0.126879784837963,0.488124609953704,-0.109029405642361,0.051535488888889,0.381248179947917,0.693753486241319,0.0469619234201389,-0.0884531023697917,-0.096309609837963,0.493450901667535,-0.276711850833333,-0.714586185590278,0.260144715231481,0.725203417824074,0.734981953038194,-0.130881705208333,0.00109372500000016,-0.278950980989583,-0.0891362376736111,-0.232462660701389,-0.4920272296875,-0.334936417967014,-0.115266535052083,0.615441079513889,-0.1501599171875,-0.590209332496701,-0.425986616666667,0.111384576041667,0.102794551953125,0.146970921875,0.00477191963541668,-0.199848995416667,-0.201173580619213,0.00134295532986114,0.0117376346354167,0.151697235069444,0.368836633107639,0.282045906909722,-0.179529849710648,-0.000628904195601849,0.390271330381944,-1.23365334322917,-0.0491644263117284,-0.387732107291667,-0.518628019257813,-0.14802215625,-0.220021601331019,0.243201679427083,-0.0624900616319445,-0.186979394392361,-0.0633840552256944,0.0655466348958334,0.00989343635416665,-0.39223460546875,0.3095293290625,1.02818577534722,-0.2757532015625,-0.313869418923611,-0.0765837426388889,-1.2376159703125,-0.143482881597222,-0.223430882731481,-0.667054564140625,-0.114299315451389,-0.237139213368055,0.921245744444445,0.126189380555556,0.0114440415364583,-0.0580399960069444,-0.503647571875,0.477739690182292,0.156934077141204,-0.200389348819444,-0.168018654739583,0.8990395625,0.271089210802469,0.3719057296875,-1.21377802276042,-0.178008452083333,-0.3661221671875,0.0627818406249999,-0.21231168775,0.199154513559028,-0.00113787914930552,0.115454121440972,-0.541464520746528,-0.1409835671875,-0.179210688945313,-0.359601053478009,0.756709833680555
"IGF1R",0.501377376234568,-0.145307488619792,-0.175111297569444,0.854238283738426,-2.14896639583333,-0.102799503298611,-0.390584056770833,-0.449728541493056,-0.115356704803241,-0.406968901692708,0.585779326909722,-0.0438924724479167,-1.58149157002315,0.432747568344907,0.524972847492284,1.79378092378472,0.579653313368055,-0.675337708385417,0.345802389548611,0.319710184403935,-0.65583842341821,-0.0647613471354167,0.0173408269097222,0.187588575347222,0.557726014930556,-0.552866080393518,0.300130173842593,0.505369129774305,0.517103735590278,-0.765928251788194,-0.180583149131944,-0.190129587673611,-0.311295993229167,-0.141624262708333,0.0233105428385417,1.04408216510417,-0.198558397222222,-0.231145086805556,-0.0615741211362847,0.469003120086806,0.331126661284722,1.10104432291667,0.787980651857639,0.137632668576389,-0.103355481597222,1.3562130796875,-1.772482296875,-0.375508214322917,-0.171092412760417,1.16286320190972,-0.183353282161458,0.364604893055556,0.13183487572338,-0.271798199652778,0.0818404226099537,-0.754483126822917,-0.114092525520833,-0.106814182552083,-0.823142009600694,0.465335684027778,0.130584161631944,-0.687636454201389,-0.0118778314814815,-0.154766402546296,-0.138649543671875,-0.00490442317708333,0.0367350349826389,-0.154281482552083,0.235941749184028,0.17978021484375,-0.0584743555353009,0.182132075868056,0.534291060555556,0.750200333333333,-0.174968538946759,-0.370257217141204,-0.162113251996528,0.159326523148148,-0.66229179609375,-0.172484932170139,0.400816223263889,0.222734236111111,-0.477702140520833,0.100540723958333,0.438301352951389,1.46918797116319,-0.234677628938802,0.518684639756944,0.549779712239583,0.776013969270833,0.710668538867187,0.0267953183159722,0.0275032849537037,0.216913856517361,-0.66713471953125,0.183942896527778,-0.460571449131945,0.146735473923611,-0.993437890104167,1.44389541319444,0.0735356023263889,0.383034077777778,1.36441043697917,-0.360690127994792,0.979980622685185,0.561547775260417,0.129566585546875,-0.37944032859375,0.356010160798611,-0.356532505651042,-0.212774298472222,0.123923780555556,0.133638286631944,-0.189893080555556,-0.261306959375,0.0236442872395833,0.137018862326389,1.35961007517361,0.274031477974537,1.00727776736111,-0.761527009548611,-0.35763710390625,-0.171853124826389,0.489719703993056,-0.986871316666667,0.0188979744635417,0.00926547743055559,1.81724852322917,2.05344891145833,0.204290044127604,1.03139661199653,-0.29641051484375,-0.13407783171875,-0.0620155979166667,-0.0323931857060185,-0.356182771458333,1.68219133784722,0.0919667617283951,0.29472333890625,-0.380061030555556,-0.361664309027778,-0.0191897029947917,-0.000747169270833329,0.169763163802083,-0.29563330703125,0.152311508506944,0.0371078032986111,0.279057384982639,-0.348244099861111,0.882680973828125,-0.0890016639274692,1.31758030720486
"FOXO3",0.192992585416667,0.496525417708333,0.1174081871875,-0.188463425069444,-1.23182996558642,0.245922844097222,-0.0282335484375,0.276240603932292,-1.24537963057485,0.180497508072917,0.46935514375,0.466498859635417,-0.138347642945602,-0.185112339780093,-0.733866353121142,1.49349212413194,0.542933887100694,0.978913115277778,0.662992328125,0.369982790318287,-2.87829647534722,-0.1004377890625,0.430051730902778,0.356462013715278,0.0685443263020833,0.00432834282407408,0.0696034231365741,0.250015508072917,-3.02044556944444,0.420516608385417,0.183046840017361,0.1834565405,-0.754132262152778,0.114964563663194,-0.898678172526042,-0.8683378690625,-0.113995634548611,0.373572327430556,-0.361463947916667,-0.170487324131944,0.232096371614583,-0.164402180034722,0.423080474444444,0.326207990798611,-0.24500469025463,0.691315309375,-0.284938159027778,0.00978097447916665,0.279379566666667,0.423310805034722,-0.309236442708333,-0.442831126041667,-0.226910001678241,0.0110640417534722,-0.19953538416088,0.0750007778645833,0.0649816130381944,-0.470514840885417,-0.615610550868055,0.759232893229167,-0.114213020381944,0.254731433043981,0.067120349537037,-0.0055601066550926,-0.0356069715277778,0.0840734581597222,-0.110919287847222,-0.620567940798611,0.699552236458333,-0.609294209476562,0.317473778321759,-0.371510916319444,0.435794892534722,0.0636271182291667,0.0697532167204861,-0.133085799594907,-0.83078866953125,0.453515973472222,0.100358397369792,0.231472942579861,-0.485460017361111,0.293795900694444,-0.142367880989583,0.299751031267361,0.765481386180556,1.08165026423611,0.322029776692708,0.565423113368056,-0.1327155140625,0.487559215190972,-0.196922983984375,0.109727057118056,-0.0954739928917824,0.829146794965278,0.52542482287037,0.0946448631423611,-0.126196486631944,-0.2267113203125,-0.183960680729167,0.18422110390625,-0.172054363888889,0.663755872222222,0.998020928645833,0.26505427421875,1.4534297253858,-0.239663101041667,0.143091155585937,-0.655251200520833,0.55692386400463,0.440302275260417,-0.141683895138889,0.273983882378472,0.400206536226852,-0.460316448263889,0.200324760416667,0.0278200265885417,-0.301411912673611,0.528647341145833,0.103287933333333,0.303725655555556,-0.0599889576388889,0.10238470390625,0.634633077430556,0.226323389479167,0.16381230296875,0.225413410763889,0.247676352170139,2.18309269704861,2.0238147336034,0.0755461637760417,0.460663452951389,0.0904525574479167,-0.595493654166667,-0.174636794444444,-0.373811287152778,-0.574027798201389,1.91041806631944,-1.11611953761574,-0.509270237673611,0.81744252499132,0.220606337326389,-0.265310658984375,0.339629094270833,0.00706399661458334,0.424748912326389,0.102651073645833,-0.295052447569444,0.420671011111111,0.03413211653125,0.1903408890625,0.0161390489969135,0.136336717534722
"GSTM2",-0.0846318648148148,-0.164881494791667,-0.0245623438715278,-0.458890192222222,1.45882891990741,0.183761017361111,0.376644119166667,0.171154211857639,0.63427185787037,-0.281953089348958,0.3012313640625,0.274766527526042,0.136571336342593,0.0878932693865741,0.266058516743827,-0.191103038541667,0.728542228194444,-0.831574190677083,0.337845586284722,0.25816680478588,1.56322051981096,-0.03532636328125,0.222886184027778,0.1665411109375,-0.2082594778125,-0.19560941875,-0.0241311903356482,0.0280848214409722,1.52267408680556,0.4434152578125,-0.469747856822917,0.296245307638889,0.124981398090278,0.341497589392361,-0.0604235155381944,0.0300808536458333,0.447482407118055,0.152001582291667,0.266059373263889,0.332644915104167,-0.320741178211806,0.116515025052083,-0.104011559375,0.0953933851041667,0.136535585127315,-0.148478995138889,0.00415353802083336,0.413407686979167,-0.62898468828125,-0.109655877170139,-0.299170533984375,0.195181626649306,-0.12982404984375,-0.0629337819444444,0.448476925578704,-0.413186316276042,0.135224234027778,0.303144059635417,-0.0980787208333333,-0.498108792361111,0.402581908854167,-0.493661914699074,-0.311388068923611,-0.215902253703704,0.234433767317708,-0.00973421319444442,0.250831890458333,0.317831133420139,0.504130334895833,0.237994017578125,0.0533632153240741,0.139149271527778,-0.112296971197917,-0.157391510208333,-0.391646237268518,-0.00638333871527777,-0.30122733984375,0.403316109606481,-0.360966723177083,0.104935995225694,0.352056958854167,0.583946997569444,0.0738982989322917,0.157042561111111,0.0419301321180556,-0.167278860260417,0.05793129453125,0.405412807986111,0.240543067213542,1.06147450520833,0.449138033984375,0.441127418055555,0.0864039047453704,-0.0193797359375,-0.0784260716435185,0.332576037152778,0.518826800520833,0.176752975520833,0.410161020711806,0.0357033607638889,0.685769266724537,-0.0670494797858796,0.109281134027778,0.0607211638020833,-0.611699260486111,0.531224494010417,0.0957246156640625,0.0409953466145833,-0.522185462268519,-0.235005520052083,0.13618932078125,0.06223909765625,0.448236072800926,0.230822112413194,0.320696877430556,-0.0590436546354167,0.238336483420139,0.0479677694444445,0.231709770833333,0.663325838194444,-0.252690550225694,0.60995513515625,0.0937371209201389,0.0221603763310185,-1.10989803125,-0.365482725086806,-1.282260703125,-0.605002769444444,-0.634731914158951,-0.227732556510417,0.531285572708333,0.375991916145833,0.00901075130208335,0.58590287662037,0.144173162326389,0.380734116840278,-0.13932014375,1.52156259243827,0.477982528993056,-0.0598829286458334,0.178080177777778,-0.2763418125,0.201690275607639,0.134486048125,-0.19641510171875,0.133026544895833,0.198185356059028,0.227170399652778,0.0454635708506944,0.208338815351562,0.927699400578704,-0.484053413715278
"RHOA",0.240474721759259,-0.319455565104167,-0.318919415052083,-0.38868631875,0.66102830941358,-0.126297423263889,-0.114280118489583,-0.101457890625,1.25512060310571,0.495157101302083,0.442743869618056,-1.15593365494792,-0.0378964303877314,-0.472687990914352,0.0549137302469136,-0.454340531770833,0.06513211875,0.493354605295139,0.114880919618056,0.990350622280093,0.978674065250772,0.107735638333333,-0.342320703819444,-0.209107387777778,-0.09314638078125,-0.518349441608796,-0.168236948842593,-0.615045795746528,2.00848188020833,-0.378201465451389,-0.460322881736111,0.125794811333333,-1.21275221623264,-0.301342677604167,-0.239502728645833,-0.333050132552083,0.151654702083333,-0.029102515625,0.133966410590278,0.268459578819444,-0.0477404815104167,-0.195485150347222,-0.71992608015625,-0.160113985512153,0.423999125231481,-0.253057475,-0.0364806276736111,-0.349872547916667,-0.951439427526042,-0.977382001736111,1.20329973463542,0.581822699913194,0.219755574918981,0.453972605902778,0.436321190335648,-0.676092483333333,-0.220052630902778,0.44309996171875,0.526943535069444,-0.496339536284722,0.524726796527778,-0.435300991637732,-0.523505839293981,-0.673343643981481,0.699760842074653,0.0676904972222222,0.332524795052083,0.45971419609375,-0.539603579340278,-0.239690884114583,0.176204538773148,0.203201685442708,-0.00285379678819444,-0.357266365642361,-0.50399789291088,-0.146073497337963,0.773194685416667,0.260183319878472,0.923346984635417,0.0647251417534722,-0.86558660046875,-0.553553034722222,-0.467068032291667,-0.225480206076389,0.104104681597222,-0.201315854166667,-0.27174000390625,0.440317726701389,0.159160908489583,0.362495885746528,0.92555975234375,0.159784285243056,-0.442947182175926,-0.156056186631945,0.166645440121296,0.387618363888889,0.4780047015625,0.0321778628385417,0.907579097222222,-0.289732880520833,-0.874298119241898,-0.166845134490741,-0.607476303272569,-0.9997788203125,-0.805355755709876,0.598193791666667,-0.783274489453125,-0.5308420703125,-0.322895777094907,-0.276917670833333,-0.216619575347222,-0.339674894184028,-0.0281530490162037,0.481399911388889,-0.458290642242361,-0.646627519010417,0.460972116145833,0.241159388541667,0.0180941300925926,0.0996245947048611,-0.1044345953125,0.331085329427083,0.251881406875,-0.334217133796296,-0.750054106510417,-0.344719052795139,-0.212774681423611,-0.149584837673611,-0.950292719502315,-0.205328292317708,-0.047522240625,0.544344692708333,0.410758483072917,0.107084375462963,0.234155238194444,-0.178786414722222,-0.418971685763889,0.407287104938272,0.115670752586806,-0.0769078923611111,-0.556051309375,-1.07866856529948,0.416519739756944,0.0880784609375,0.612205238315972,0.713295068229167,0.618459008350694,-0.3424410625,-0.408601559427083,0.21878085,0.00529783688271607,-0.143560009201389
