"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"AARD",0,1.28754077669175,0.509,0.168,0
"AC090498.1",0,1.8619117679749,0.433,0.469,0
"ADCY2",0,0.311878819517631,0.25,0.003,0
"ADIRF",0,-1.76017612395369,0.401,0.821,0
"AGR2",0,-3.30760597822856,0.057,0.459,0
"AKR1B10",0,0.610227927539296,0.339,0.028,0
"AKR1B10.1",0,-0.999437028210255,0.021,0.534,0
"ALKAL2",0,0.41192706561357,0.244,0.019,0
"ANKH",0,0.852139500795988,0.415,0.068,0
"ANP32B",0,0.857659907647441,0.688,0.628,0
"ANXA2",0,-1.66673607143942,0.745,0.91,0
"APP",0,1.04181308843833,0.619,0.738,0
"APRT",0,0.836496211615744,0.747,0.781,0
"AQP3",0,1.02505656442736,0.416,0.087,0
"AREG",0,-2.25325854485421,0.18,0.558,0
"ARHGEF9",0,0.761226526257664,0.42,0.073,0
"ARID5B",0,-0.945297573330203,0.149,0.554,0
"ARMC8",0,1.05938343580623,0.437,0.182,0
"ARPC1A",0,0.885595210938292,0.652,0.585,0
"ARPC1B",0,1.7063783953465,0.563,0.548,0
"ASCL2",0,0.321368887457486,0.229,0.012,0
"ASS1",0,1.19145497715143,0.551,0.213,0
"ATP5MF",0,0.871561417383762,0.771,0.814,0
"ATP5PO",0,0.0578327553565641,0.502,0.769,0
"ATP6V0B",0,-1.07748695455716,0.482,0.839,0
"ATP6V0C",0,0.935382898134432,0.191,0.007,0
"ATP6V1B1",0,0.616992767374372,0.25,0.019,0
"BGN",0,1.69100207839275,0.244,0.005,0
"BHLHE40.1",0,0.675266738562674,0.34,0.001,0
"BHLHE40.2",0,0.00363269919840192,0.125,0.381,0
"BPI",0,0.563943069660615,0.251,0.004,0
"BSG",0,0.62071172448495,0.649,0.749,0
"BTG1",0,-1.39606172156271,0.545,0.886,0
"C15orf48",0,-1.99487440145345,0.075,0.544,0
"C17orf99",0,0.230340531558361,0.182,0.001,0
"C1S",0,1.44237637084063,0.465,0.086,0
"C5orf66-AS1",0,0.724658331409681,0.356,0,0
"C9orf16",0,1.23123024782872,0.696,0.546,0
"CADPS.1",0,0.902340258134523,0.36,0.057,0
"CALD1",0,1.68068801513524,0.589,0.375,0
"CAPG",0,1.38556767845639,0.657,0.533,0
"CCDC167",0,0.864217739950428,0.495,0.289,0
"CCN1",0,-2.09989943881703,0.104,0.526,0
"CCNI",0,0.725980953588353,0.807,0.828,0
"CD59",0,0.48195210403254,0.638,0.89,0
"CD63",0,-1.13217349581735,0.689,0.941,0
"CD74",0,3.34815042486038,0.705,0.313,0
"CDH19",0,0.396386692003613,0.242,0.003,0
"CDK6",0,0.758141976287849,0.388,0.122,0
"CDKN2A",0,1.56097311627892,0.543,0.043,0
"CEBPD",0,-1.44456454045138,0.402,0.766,0
"CEP70",0,1.39233010678343,0.439,0.064,0
"CHCHD10",0,1.29572755629118,0.632,0.482,0
"CHRDL2",0,1.40843391234278,0.353,0.016,0
"CLDN4",0,-2.46996427268691,0.399,0.875,0
"CLDN7",0,-1.4485516364657,0.291,0.774,0
"CLIC3",0,0.747204399035906,0.295,0.016,0
"COL9A3",0,0.658695822570157,0.293,0.02,0
"COMMD6",0,0.790713495889614,0.781,0.85,0
"COPB2",0,1.8387338752696,0.542,0.391,0
"COX4I1",0,0.500203612607066,0.862,0.97,0
"COX5B",0,0.686549365140894,0.826,0.876,0
"COX6B1",0,0.590012087111782,0.831,0.91,0
"COX6C",0,1.47605214664388,0.892,0.898,0
"COX7B",0,0.682589832613094,0.749,0.799,0
"COX8A",0,0.666093130093826,0.77,0.832,0
"CP",0,0.706947158910797,0.362,0.05,0
"CPQ",0,0.828262032183002,0.393,0.041,0
"CRABP1.1",0,2.63941984580388,0.22,0.087,0
"CRISPLD1",0,0.61637550176202,0.301,0.023,0
"CRNDE",0,0.918840197589747,0.581,0.486,0
"CSRP1",0,1.0993709391524,0.591,0.485,0
"CTSF",0,1.28626822692814,0.491,0.094,0
"CUTA",0,0.740930005859418,0.712,0.738,0
"CXCL1",0,-3.65996592231797,0.011,0.386,0
"CXCL2",0,-2.51712868305265,0.02,0.469,0
"CXCL8",0,-3.89643494015076,0.02,0.424,0
"CYB5R3",0,0.719574550994278,0.549,0.456,0
"CYBA",0,0.899375678637754,0.595,0.545,0
"DAP",0,0.812676894108849,0.543,0.388,0
"DDR2",0,0.574818909598933,0.33,0.036,0
"DDX21",0,-1.02868752552062,0.356,0.694,0
"DLX5",0,0.537643011074256,0.295,0,0
"DLX6",0,0.197282537066537,0.166,0,0
"DLX6-AS1",0,0.181277418523015,0.151,0,0
"DNAJB6",0,-0.865435364212603,0.344,0.75,0
"DNAJC4",0,0.955113225976222,0.555,0.248,0
"DNPH1",0,1.02982638587545,0.618,0.349,0
"DOK5",0,0.476561984673101,0.288,0.029,0
"DPYSL3",0,0.428156336982003,0.254,0.017,0
"DSTN",0,-0.734338322552325,0.821,0.975,0
"EFEMP1",0,1.01313137652972,0.388,0.046,0
"EIF1",0,-1.22649937515679,0.905,0.987,0
"EIF3H",0,1.01096162160833,0.813,0.812,0
"EIF3J",0,-1.14555599442376,0.248,0.7,0
"EIF4A1",0,-1.45115567671443,0.329,0.755,0
"EIF5",0,-1.36637100372751,0.464,0.776,0
"EN1",0,0.994132886100721,0.401,0.009,0
"ENHO",0,0.497891358983082,0.296,0.019,0
"EZR",0,-1.23243373008759,0.281,0.672,0
"FAIM",0,1.96038484805099,0.477,0.161,0
"FAM107A",0,0.551050336195798,0.321,0.006,0
"FIS1",0,0.64797453457349,0.662,0.659,0
"FKBP8",0,1.03691589528413,0.65,0.552,0
"FLNA",0,1.18591577551626,0.52,0.363,0
"FN1",0,1.39832480882331,0.374,0.017,0
"FOLR1",0,2.13456472923186,0.489,0.117,0
"FOSL1",0,-1.04879257992102,0.006,0.372,0
"FOXC2",0,0.567974872360639,0.331,0.012,0
"FOXC2-AS1",0,0.276566489739839,0.201,0.002,0
"FOXP4-AS1",0,0.578965899150979,0.324,0.018,0
"FSCN1",0,1.10583487175996,0.483,0.153,0
"GABARAP",0,1.68099395867479,0.566,0.24,0
"GAPDH",0,1.42979994031173,0.978,0.967,0
"GCSH",0,1.35180311566782,0.652,0.423,0
"GNAS",0,1.15444109924137,0.737,0.682,0
"GNB2",0,0.93475761579802,0.648,0.603,0
"GPSM2",0,0.661830816298704,0.348,0.037,0
"GPX4",0,0.641539224366953,0.847,0.901,0
"GRN",0,0.813630438554412,0.537,0.36,0
"GSTP1",0,0.9032521103546,0.828,0.9,0
"GUK1",0,0.865362075992365,0.828,0.86,0
"H2AJ",0,1.07171255290407,0.693,0.624,0
"H2AW",0,1.41392264947382,0.531,0.173,0
"H3-3A",0,1.36170920142819,0.94,0.977,0
"H3-3B",0,-0.878225512135281,0.897,0.986,0
"HAPLN3",0,1.32388344167036,0.448,0.087,0
"HLA-A",0,2.24091940138522,0.722,0.836,0
"HLA-B",0,3.11843350071171,0.794,0.846,0
"HLA-C",0,1.50618169159211,0.81,0.892,0
"HLA-DMA",0,2.12940319957657,0.494,0.081,0
"HLA-DMB",0,0.495482560846546,0.242,0.011,0
"HLA-DPA1",0,2.74730620811461,0.514,0.032,0
"HLA-DPB1",0,2.80701502307306,0.53,0.092,0
"HLA-DQB1",0,1.27575982188748,0.41,0.062,0
"HLA-DRA",0,3.22932603658418,0.558,0.113,0
"HLA-DRB1",0,3.56961756712826,0.553,0.137,0
"HLA-E",0,0.840848642319261,0.624,0.703,0
"HLA-F",0,1.55634001169682,0.507,0.172,0
"HRCT1",0,0.61283520684629,0.306,0.02,0
"HRNR.1",0,-1.61203532814735,0.118,0.613,0
"IDH2",0,1.04394576966133,0.624,0.37,0
"IER3",0,-2.09434922884623,0.325,0.773,0
"IFI6",0,2.07733697233359,0.542,0.077,0
"IFRD1",0,-0.986138190483593,0.143,0.572,0
"IGKC",0,2.92424954548432,0.406,0.017,0
"ITGA2",0,-0.75641908865895,0.018,0.36,0
"ITM2C",0,1.04690341987811,0.462,0.142,0
"ITPKB",0,0.418266600219651,0.276,0.025,0
"JUN",0,-0.750564269259573,0.52,0.864,0
"KLF6",0,-1.94128644446005,0.285,0.764,0
"KLK11",0,0.911492043890676,0.359,0.04,0
"KRT14",0,3.84241994646142,0.572,0.288,0
"KRT15",0,1.8270771087822,0.613,0.446,0
"KRT18",0,-1.46618109913361,0.621,0.894,0
"KTN1",0,-1.11957088334945,0.458,0.835,0
"LAGE3",0,1.22167487918616,0.637,0.336,0
"LAMTOR4",0,1.07190420314296,0.682,0.646,0
"LGALS1",0,1.5362878388267,0.76,0.676,0
"LINC00392",0,0.42721793574708,0.267,0,0
"LINC01315",0,1.21916928119062,0.446,0.079,0
"LINC01574",0,0.198351536858445,0.153,0,0
"LRRC28",0,0.505929888077861,0.35,0.058,0
"LSM2",0,0.79172278792844,0.632,0.513,0
"LSR",0,0.633197437257616,0.498,0.474,0
"MAFF",0,-1.31424134431842,0.163,0.582,0
"MALAT1",0,-1.88267294259892,0.791,0.999,0
"MDFI",0,0.881877250567443,0.489,0.228,0
"MEF2C",0,0.504803182823959,0.295,0.017,0
"MFAP5",0,1.78132111281026,0.383,0.002,0
"MFGE8",0,3.51948253942933,0.598,0.365,0
"MGST1",0,-1.9662355280585,0.589,0.896,0
"MIA",0,2.85045583151379,0.519,0.188,0
"MRAS",0,3.40471181779833,0.5,0.117,0
"MRPS22",0,0.940801065005049,0.44,0.318,0
"MSLN",0,1.01105711525907,0.33,0.002,0
"MT-ATP8",0,3.23469106706494,0.416,0.201,0
"MT-CYB",0,1.06131232062644,0.865,0.967,0
"MT-ND1",0,0.508665385666792,0.819,0.981,0
"MT-ND2",0,1.40155549925419,0.794,0.981,0
"MT-ND3",0,1.09123501014452,0.851,0.936,0
"MT-ND4L",0,2.06290034806827,0.825,0.758,0
"MT-ND5",0,0.772432785972478,0.763,0.909,0
"MTRNR2L12",0,2.65544683763056,0.569,0.277,0
"MYH11",0,0.663630503901457,0.226,0.011,0
"MYL9",0,2.38033344275705,0.581,0.194,0
"MYLK",0,1.94200118305034,0.511,0.084,0
"NDUFA1",0,0.876696476479816,0.768,0.787,0
"NDUFA11",0,0.272830822452402,0.556,0.789,0
"NDUFA13",0,0.373353048005805,0.532,0.709,0
"NDUFA4L2",0,1.27807450269334,0.285,0.024,0
"NDUFB7",0,0.593883399027436,0.738,0.78,0
"NDUFB9",0,0.997491245869649,0.776,0.788,0
"NEAT1",0,-0.734046525636142,0.572,0.923,0
"NENF",0,0.759042161444559,0.609,0.62,0
"NFKBIA",0,-2.20363727394757,0.44,0.763,0
"NLRP2B",0,0.431287090194071,0.238,0.003,0
"NME2",0,1.23315458855225,0.332,0.263,0
"NPW",0,1.77194141778028,0.451,0.019,0
"NR5A1",0,0.838442323737349,0.486,0.099,0
"NR5A1.1",0,-0.726352397002981,0.028,0.462,0
"NTRK3",0,0.384143537882663,0.248,0.002,0
"NUCB2",0,0.935792730002504,0.543,0.422,0
"NUCKS1",0,0.849649834550236,0.713,0.626,0
"NXPH4",0,0.559178533329377,0.271,0.013,0
"ODF3B",0,0.948625499290092,0.513,0.261,0
"PABPC1",0,1.34003537592249,0.948,0.909,0
"PARP1",0,0.849435522092625,0.575,0.373,0
"PEBP1",0,0.782410951805541,0.785,0.76,0
"PERP",0,-0.885440704828681,0.587,0.869,0
"PHLDA2",0,-1.65161103103137,0.127,0.673,0
"PIK3CB",0,0.866200300631388,0.379,0.078,0
"PITX1",0,0.350207159990515,0.244,0.015,0
"PLEKHB1",0,1.03138809262732,0.451,0.039,0
"PLOD3",0,0.724413693673329,0.405,0.18,0
"PMAIP1",0,-1.3898710416322,0.096,0.487,0
"POLR2J",0,0.952243194778633,0.571,0.619,0
"POLR2J3",0,1.08780565881246,0.464,0.233,0
"PPDPF",0,1.52076031747243,0.935,0.926,0
"PPP1R15A",0,-1.78194340876978,0.21,0.686,0
"PPP1R1B",0,1.26236147455745,0.542,0.14,0
"PRKX",0,0.681480701966634,0.382,0.092,0
"PROS1",0,0.300645709771283,0.223,0.009,0
"PRRX2",0,0.461395355769197,0.286,0.02,0
"PSMB9",0,1.383251996207,0.538,0.207,0
"PTMS",0,1.3966583561844,0.758,0.57,0
"PTP4A2",0,-0.958516214443609,0.336,0.722,0
"RABAC1",0,0.802445474989059,0.671,0.744,0
"RACK1",0,-0.524592147952539,0.938,0.995,0
"RBIS",0,0.981077851715987,0.726,0.56,0
"REEP5",0,-0.982495510630788,0.517,0.785,0
"RNF150",0,0.309814880250779,0.235,0.013,0
"ROPN1B",0,0.830918048705287,0.414,0.093,0
"RPL13A",0,-0.924493882742052,0.896,1,0
"RPL15",0,-0.889473410480308,0.967,1,0
"RPL21",0,-0.482166524773283,0.927,1,0
"RPL23",0,-1.39168741000886,0.774,0.982,0
"RPL26",0,-1.33386002781059,0.92,0.999,0
"RPL27A",0,-0.0574334721869407,0.834,0.998,0
"RPL30",0,1.71301185742105,0.99,0.996,0
"RPL31",0,-0.921209619311627,0.917,0.997,0
"RPL35",0,-0.901500280524377,0.956,0.999,0
"RPL36AL.1",0,-0.820330973509487,0.76,0.949,0
"RPL37A",0,-0.747146622337111,0.966,1,0
"RPL38",0,-0.725035866892183,0.893,0.99,0
"RPL6",0,-0.56375919659,0.954,0.999,0
"RPL7",0,-0.456307528526637,0.916,0.999,0
"RPL9",0,-0.746336666968205,0.957,0.999,0
"RPLP2",0,-0.534085417699277,0.954,0.999,0
"RPS10",0,0.220478105379577,0.684,0.969,0
"RPS14",0,-1.05282563509938,0.971,1,0
"RPS17",0,-0.972642183419811,0.842,0.988,0
"RPS2",0,-0.787664292817131,0.97,1,0
"RPS21",0,0.865378146224176,0.966,0.985,0
"RPS29",0,-0.8305100461943,0.902,0.998,0
"RPS3A",0,-0.430563785839063,0.968,0.999,0
"RPS6",0,-0.81467713198255,0.973,1,0
"RRAS2",0,-0.561252736105992,0.032,0.379,0
"RTN4",0,-1.04857463343151,0.571,0.843,0
"S100A1",0,3.0678690456828,0.698,0.194,0
"S100A13",0,0.859787314811908,0.715,0.716,0
"S100A4",0,2.01314559157534,0.617,0.191,0
"S100B",0,1.74140704496142,0.477,0.091,0
"S100P",0,1.94113427869176,0.557,0.095,0
"SCRG1",0,2.4066549083747,0.483,0.013,0
"SDC2",0,1.45522630015315,0.512,0.071,0
"SDHAF3",0,1.08897235504588,0.496,0.181,0
"SELENOK",0,-1.32379431374428,0.51,0.827,0
"SELENOW",0,0.969785726584132,0.733,0.624,0
"SEM1",0,1.68708833885752,0.797,0.803,0
"SERPINB6",0,-0.510757163711039,0.098,0.484,0
"SERPING1",0,0.875977996716904,0.411,0.086,0
"SGCE",0,0.753988174671478,0.394,0.082,0
"SKP1",0,-0.761614107478363,0.733,0.93,0
"SLC25A5",0,0.85472081305526,0.782,0.802,0
"SLC38A1",0,-2.6934003549053,0.685,0.94,0
"SLC3A2",0,-1.60585428534655,0.43,0.687,0
"SLPI",0,1.78719059391237,0.559,0.653,0
"SMIM22",0,-0.797695806805829,0.14,0.573,0
"SNAI2",0,0.975071091001804,0.342,0.023,0
"SORBS2",0,1.17131203928204,0.495,0.197,0
"SOX6",0,0.313573658883045,0.236,0.014,0
"SRD5A1",0,0.837109017680664,0.414,0.078,0
"SSR4",0,0.794724087938579,0.776,0.874,0
"STC2",0,-1.56391071879326,0.068,0.458,0
"STUM",0,0.221379733043494,0.16,0.002,0
"SUMO3",0,0.759754516752123,0.618,0.552,0
"SYNGR1",0,1.08966032217936,0.48,0.159,0
"SYNM",0,1.45896891512913,0.466,0.086,0
"TACSTD2",0,-1.4179728068091,0.586,0.9,0
"TAGLN",0,3.41117661248593,0.554,0.121,0
"TAPBP",0,0.8443625856193,0.532,0.398,0
"TCEA3",0,0.810161423431023,0.459,0.103,0
"TIMP3",0,0.699212697466036,0.336,0.04,0
"TLE5",0,0.853420373044105,0.54,0.361,0
"TM4SF1",0,-2.09204773569379,0.571,0.913,0
"TMBIM6",0,-1.49173090433168,0.576,0.915,0
"TMED3",0,1.07322287989663,0.633,0.598,0
"TMEM123",0,0.77975899690592,0.609,0.602,0
"TMEM213",0,1.01452446358874,0.355,0.014,0
"TMSB4X",0,-0.818740135675569,0.718,0.951,0
"TNFRSF12A",0,-2.39058267423393,0.194,0.723,0
"TNNT1",0,0.520416167832651,0.296,0.024,0
"TPM2",0,2.94953412128217,0.639,0.158,0
"TSC22D4",0,0.82506487345023,0.494,0.28,0
"TSPO",0,1.21261812019637,0.812,0.805,0
"TSPO.1",0,1.56258279565243,0.77,0.774,0
"TTYH1",0,1.73445674165349,0.52,0.098,0
"TXN",0,-1.19634864394132,0.785,0.924,0
"UBE2D3",0,-1.0503243206943,0.627,0.846,0
"UQCRB",0,1.09781029691575,0.871,0.857,0
"UQCRHL",0,0.850361035254022,0.202,0.104,0
"VGLL1",0,1.58382092898115,0.479,0.036,0
"VIM",0,2.67104671242194,0.786,0.519,0
"VIT",0,0.342826151813919,0.221,0.001,0
"VKORC1",0,0.740213287711096,0.484,0.517,0
"VMP1",0,-1.40146257993417,0.33,0.751,0
"WFDC2",0,-3.71148948755439,0.143,0.731,0
"WIF1",0,0.778210862853408,0.179,0.002,0
"WTAP",0,-0.964178966720298,0.17,0.605,0
"WWOX",0,0.644632553932477,0.372,0.056,0
"ZNHIT1",0,0.74852309820893,0.635,0.671,0
"SSPN",4.94065645841247e-324,0.731855386301187,0.378,0.083,1.30537084287716e-319
"STMN1",4.94065645841247e-324,1.55260492905449,0.56,0.3,1.30537084287716e-319
"NLRP2B.1",9.88131291682493e-324,-0.393976320043926,0.015,0.313,2.61074168575431e-319
"FBXO32",3.45845952088873e-323,1.22602808954449,0.574,0.394,9.1375959001401e-319
"KCNB1",3.45845952088873e-323,0.24610798857207,0.157,0.001,9.1375959001401e-319
"DEFB1",2.96439387504748e-322,-1.68707390198711,0.021,0.35,7.83222505726294e-318
"PTX3",6.4228533959362e-322,0.378399915613248,0.202,0.009,1.6969820957403e-317
"SERPINB5",1.18081689356058e-321,0.786666273156386,0.404,0.096,3.11983631447641e-317
"ATF3",2.26776131441132e-321,-1.68715680094863,0.152,0.539,5.99165216880615e-317
"LAMA4",3.14225750755033e-321,0.342409053883702,0.213,0.011,8.30215856069872e-317
"DUSP4",5.6274077061318e-321,-0.880855524769206,0.074,0.447,1.48681739003708e-316
"ERGIC3",3.09235687732036e-320,0.75698466687301,0.658,0.591,8.17031610556813e-316
"CNFN",3.30529917067794e-320,0.813875654865468,0.473,0.138,8.73293093884818e-316
"EMP1",1.14425603576833e-318,-1.35964461446495,0.238,0.601,3.0232388721035e-314
"PDLIM4",4.39912098531879e-318,-0.5428380656786,0.087,0.439,1.16229175553108e-313
"CDKN1A",6.05023481700423e-316,-0.809377515490304,0.132,0.526,1.59853254100069e-311
"SOD3",2.62635792000246e-315,0.736402745892014,0.238,0.018,6.93910026043851e-311
"MELTF-AS1",3.47598706785044e-315,0.355171059474722,0.244,0.02,9.18390543196764e-311
"APH1A",1.09812671631938e-314,0.732233880788287,0.614,0.461,2.90136059718743e-310
"SRP19",5.72681003130973e-314,-0.854807964488276,0.204,0.554,1.51308047837234e-309
"ONECUT2",2.67902507699214e-313,0.19617914497192,0.151,0.001,7.07825215592093e-309
"ESYT3",5.0034119759151e-313,0.262854957056136,0.173,0.004,1.32195147815653e-308
"PPP2CA",7.89726712505066e-313,-0.800364573433527,0.207,0.585,2.08653694710963e-308
"RPL34",2.20344114176861e-312,-0.816499856122682,0.971,1,5.82171184066685e-308
"ZFAS1",5.80127079652719e-312,-0.981559035504175,0.76,0.934,1.53275375715045e-307
"HNRNPH2",6.86822111630014e-312,-0.418017466081089,0.047,0.369,1.81465270113766e-307
"LIMA1",8.49488548853471e-312,-0.610651545992545,0.062,0.419,2.24443369492576e-307
"GABBR2",9.15574855476209e-312,0.199746257148089,0.151,0.001,2.41904032565369e-307
"PRELID1",3.62234925723487e-311,-0.90663387664032,0.634,0.862,9.57060897254024e-307
"PAFAH1B3",4.77209452145575e-309,0.863785714253303,0.583,0.321,1.26083509351382e-304
"PSMB8",7.55557777851458e-309,0.848742762454047,0.576,0.423,1.99625920486134e-304
"BRK1",3.58736559766466e-308,0.582977685789827,0.776,0.819,9.47817864558981e-304
"RPL27",1.47002724031055e-307,-0.62743695014021,0.913,0.989,3.88395897162451e-303
"MFAP2",1.56949779635419e-307,0.717907833910174,0.184,0.008,4.14677012774739e-303
"ATP5F1C",1.64179765019644e-307,0.682709613137298,0.684,0.643,4.33779357158401e-303
"ACAN",4.95202003598837e-307,0.363802185230463,0.147,0.001,1.30837321370849e-302
"DERL3",8.24652212395526e-307,0.616356629240864,0.23,0.019,2.17881361037022e-302
"UXT",2.797395823458e-306,-0.746918637724418,0.007,0.296,7.39099950515839e-302
"MT-CO2",3.13303932307478e-306,0.881080928801674,0.92,0.987,8.27780319549588e-302
"BZW1",5.28546520430029e-306,-1.24602873195997,0.381,0.689,1.39647276162818e-301
"CLNS1A",2.94420111867354e-304,0.8709890416701,0.613,0.45,7.77887377564737e-300
"RCN3",3.06089588756598e-304,0.278331594621114,0.205,0.011,8.08719302453807e-300
"CTSH",6.25533480091004e-304,0.752665131154042,0.457,0.149,1.65272200774844e-299
"MGST3",6.68196605803491e-304,0.650446152533464,0.695,0.704,1.7654422521934e-299
"MRFAP1",3.37285814391795e-303,-0.903912141589624,0.471,0.719,8.91142850204561e-299
"XBP1P1",5.74639652520009e-303,-1.50738022801911,0.579,0.856,1.51825542592312e-298
"TMEM219",2.32289547344999e-301,0.723554119306012,0.65,0.541,6.13732213040223e-297
"CLDN15",2.68206937254462e-301,0.449829005267671,0.315,0.054,7.08629548920014e-297
"PLAUR",4.31974706980378e-301,-1.1427801865832,0.17,0.516,1.14132037331286e-296
"HAS2-AS1",5.1279587767504e-301,0.21414665091451,0.141,0.001,1.35485798840522e-296
"ALDH9A1",2.38098426921741e-300,0.807182069069319,0.504,0.293,6.29079853769931e-296
"ACTA2",5.64493004989442e-297,1.34266524957122,0.288,0.06,1.4914469684826e-292
"RPS15",7.65893149793213e-297,-0.533742235893989,0.981,1,2.02356629106865e-292
"FAM50B",1.94163991566984e-295,0.6208699686278,0.361,0.105,5.13000682119128e-291
"ENY2",3.70903080044506e-295,0.824377858083609,0.723,0.679,9.7996302778559e-291
"MIR22HG",6.06944475018442e-295,-0.768703545192396,0.026,0.341,1.60360799744623e-290
"IER5",7.41453127216375e-295,-0.82483317395179,0.115,0.469,1.95899330741838e-290
"ISOC2",2.41662049722191e-294,0.725926414845913,0.515,0.343,6.38495301571e-290
"SPCS3",2.95200369366404e-294,-0.754782322963162,0.168,0.548,7.79948895902976e-290
"KRT7",1.12116504063647e-292,-1.8499800629741,0.662,0.862,2.96223015386561e-288
"SH3BGR",1.74872453661566e-292,0.60360490578468,0.363,0.078,4.62030509819224e-288
"MGLL",9.07766894011914e-292,-1.0732559597794,0.052,0.382,2.39841091066888e-287
"NTPCR",2.52104566512499e-291,0.710026843601716,0.483,0.234,6.66085475182673e-287
"IGLC2",6.84245474694311e-291,1.05716458935491,0.216,0.016,1.80784496868984e-286
"TOMM20",1.54176136302668e-289,0.550680926677287,0.73,0.764,4.0734876972528e-285
"TCIM",5.38048366521857e-289,-1.34071395756521,0.009,0.293,1.4215775891874e-284
"TLE6",1.02592367844981e-288,0.240577993770249,0.207,0.015,2.71059295083224e-284
"WNT10A",1.64647993869894e-288,0.172089120864715,0.14,0.001,4.35016464603646e-284
"TCF25",2.16441904718568e-288,0.638934785710925,0.569,0.528,5.71861156456929e-284
"GALNT13",9.07960251857082e-288,0.175358588007302,0.144,0.002,2.3989217814316e-283
"PTGDS",1.72794610480697e-287,0.916036389170785,0.182,0.008,4.5654064035105e-283
"PCAT6",3.30151807916823e-287,0.506414760332488,0.325,0.058,8.72294091697037e-283
"MYDGF",5.30187711032261e-287,-1.6704104732337,0.134,0.484,1.40080895131834e-282
"SLC38A1.1",5.22533571528646e-286,-0.663789727554502,0.032,0.344,1.38058594933584e-281
"UQCRH",3.34566660434523e-285,0.585508152077824,0.838,0.879,8.83958573534054e-281
"FOXD3-AS1",5.58425980940005e-285,0.195984250214102,0.147,0.002,1.47541728424159e-280
"SPON2",5.69332309820602e-285,0.455859807341134,0.224,0.019,1.50423289577701e-280
"DBR1",9.11192250238428e-285,0.590211233022131,0.301,0.07,2.40746104435495e-280
"SRP9",1.80895284971408e-284,0.783391030799096,0.771,0.723,4.77943432422958e-280
"FAM241A",1.81982537454451e-284,-0.590366275345985,0.018,0.314,4.80816062208405e-280
"MATN2",3.76067603472433e-284,0.277536426944029,0.178,0.007,9.93608215134515e-280
"ATRAID",4.23588858903165e-284,0.56762110706845,0.606,0.6,1.11916412410805e-279
"AZGP1",4.31006756012139e-283,0.961045498889243,0.644,0.787,1.13876295005967e-278
"LARP6",3.82842789079483e-282,0.805183818930919,0.461,0.193,1.0115089330269e-277
"SLC12A5",1.39928263668093e-281,0.198511524038025,0.138,0.001,3.6970446543747e-277
"HEBP2",4.40501862602417e-281,-0.819015149755406,0.398,0.731,1.16384997118185e-276
"MOSPD3",4.47197298723297e-281,0.6522543126563,0.429,0.14,1.18153998295682e-276
"USP53",5.03477845293455e-280,-0.922631117052493,0.105,0.446,1.33023881504984e-275
"ANXA3",5.06676395983848e-280,-1.29077887997843,0.267,0.545,1.33868970582892e-275
"RPL7A",1.02813545229239e-276,-0.345306975424982,0.966,0.997,2.71643667850174e-272
"PRELP",1.28134711975842e-276,0.439481202895431,0.182,0.009,3.38544722511373e-272
"PDGFRL",1.59825534292196e-276,0.309427120301645,0.207,0.015,4.2227504415341e-272
"TCF7L2.1",2.01510563938584e-276,0.272117419295456,0.194,0.013,5.32411060982134e-272
"CYSTM1",2.93492455783108e-276,-0.737895724254767,0.251,0.608,7.75436417424549e-272
"ARHGAP29",8.01315792393821e-276,-0.757376819432808,0.127,0.491,2.11715645508371e-271
"FAHD2B",2.06619460296746e-275,0.573975712503526,0.35,0.08,5.45909276050032e-271
"CAMK1D",2.28484451723296e-275,0.32585613613743,0.215,0.017,6.0367876989812e-271
"TSC22D1",3.24732288513576e-275,-1.32344444172662,0.555,0.806,8.57975179481718e-271
"ATP6V0E1",1.68940437923302e-274,-0.7662856157505,0.641,0.872,4.46357531037155e-270
"FGFBP2",3.54534074922942e-274,0.672652824265891,0.153,0.004,9.36714479353905e-270
"LTF",5.14523184699148e-274,-2.89356455270677,0.06,0.389,1.35942170629362e-269
"SUB1",6.12774200531547e-274,0.605851672321205,0.822,0.864,1.6190107152244e-269
"WWP2",8.42534658479732e-274,0.509229599456891,0.334,0.071,2.2260608211693e-269
"CD9",1.97206559272593e-273,0.339681120440433,0.679,0.859,5.21039450254119e-269
"MPC2",2.35544991393112e-273,0.67706269318389,0.627,0.546,6.22333421759742e-269
"IFI27",2.73827437820261e-273,1.96779381515656,0.164,0.042,7.23479473464911e-269
"CLDN3",6.10254617718108e-273,-0.754284886048822,0.171,0.544,1.61235372547301e-268
"SQOR",6.91067705127151e-273,-0.807938272307288,0.129,0.464,1.82586998371645e-268
"CAST",4.60686909221908e-272,-0.6962935203715,0.345,0.694,1.2171808828552e-267
"ANGPTL4",5.20188960541778e-272,-0.949771346149985,0.037,0.347,1.37439125264743e-267
"ISLR",6.41610426785935e-272,0.415133806494209,0.207,0.016,1.69519890861112e-267
"TRAPPC6A",1.50824577253259e-271,0.771381145420935,0.52,0.261,3.98493615560836e-267
"MT-ATP6",2.03246939978192e-271,0.642602065626544,0.869,0.972,5.3699874011638e-267
"RHOC",3.61282202775918e-271,-0.99320264488002,0.539,0.818,9.54543707954254e-267
"ST13",2.74592938354465e-270,0.470230197407208,0.747,0.835,7.25502002426332e-266
